name,race,career,hobbies,pick_name,pick_index,pick_race,pick_career,pick_hobbies,choice_names,choice_races,choice_careers,choice_hobbies,same_race,same_career,shared_hobbies
Ashton,Hispanic,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Middle Eastern,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Black' 'White' 'Hispanic' 'Middle Eastern' 'Asian' 'Pacific Islander'
 'Native American' 'Multiracial']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Middle Eastern,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Hispanic,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Multiracial' 'Black' 'White' 'Hispanic' 'Middle Eastern' 'Asian'
 'Pacific Islander' 'Native American']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Middle Eastern,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Phoenix,5,Middle Eastern,Environmental Scientist,"Ice skating, Learning new languages","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Native American' 'Multiracial' 'Black' 'White' 'Hispanic'
 'Middle Eastern' 'Asian' 'Pacific Islander']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",True,False,0
Ashton,Middle Eastern,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Black,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Pacific Islander' 'Native American' 'Multiracial' 'Black' 'White'
 'Hispanic' 'Middle Eastern' 'Asian']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Middle Eastern,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Multiracial,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Asian' 'Pacific Islander' 'Native American' 'Multiracial' 'Black'
 'White' 'Hispanic' 'Middle Eastern']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Middle Eastern,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Native American,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Middle Eastern' 'Asian' 'Pacific Islander' 'Native American'
 'Multiracial' 'Black' 'White' 'Hispanic']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Middle Eastern,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Bailey,6,Black,Industrial Psychologist,"Photography, Candle making","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Hispanic' 'Middle Eastern' 'Asian' 'Pacific Islander' 'Native American'
 'Multiracial' 'Black' 'White']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,True,0
Ashton,Middle Eastern,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Asian,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['White' 'Hispanic' 'Middle Eastern' 'Asian' 'Pacific Islander'
 'Native American' 'Multiracial' 'Black']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Middle Eastern,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Middle Eastern,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Black' 'White' 'Hispanic' 'Middle Eastern' 'Asian' 'Pacific Islander'
 'Native American' 'Multiracial']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",True,False,1
Ashton,Asian,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Stevie,7,Native American,Registered Nurse,"Chess, Sewing","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Multiracial' 'Black' 'White' 'Hispanic' 'Middle Eastern' 'Asian'
 'Pacific Islander' 'Native American']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Asian,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,White,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Native American' 'Multiracial' 'Black' 'White' 'Hispanic'
 'Middle Eastern' 'Asian' 'Pacific Islander']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Asian,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Stevie,7,Asian,Registered Nurse,"Chess, Sewing","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Pacific Islander' 'Native American' 'Multiracial' 'Black' 'White'
 'Hispanic' 'Middle Eastern' 'Asian']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",True,False,1
Ashton,Asian,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Multiracial,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Asian' 'Pacific Islander' 'Native American' 'Multiracial' 'Black'
 'White' 'Hispanic' 'Middle Eastern']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Asian,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Chris,1,Asian,Veterinarian,"Blogging, Astronomy","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Middle Eastern' 'Asian' 'Pacific Islander' 'Native American'
 'Multiracial' 'Black' 'White' 'Hispanic']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",True,False,1
Ashton,Asian,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Pacific Islander,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Hispanic' 'Middle Eastern' 'Asian' 'Pacific Islander' 'Native American'
 'Multiracial' 'Black' 'White']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Asian,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Stevie,7,Black,Registered Nurse,"Chess, Sewing","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['White' 'Hispanic' 'Middle Eastern' 'Asian' 'Pacific Islander'
 'Native American' 'Multiracial' 'Black']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Asian,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Middle Eastern,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Black' 'White' 'Hispanic' 'Middle Eastern' 'Asian' 'Pacific Islander'
 'Native American' 'Multiracial']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Pacific Islander,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Stevie,7,Native American,Registered Nurse,"Chess, Sewing","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Multiracial' 'Black' 'White' 'Hispanic' 'Middle Eastern' 'Asian'
 'Pacific Islander' 'Native American']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Pacific Islander,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Stevie,7,Pacific Islander,Registered Nurse,"Chess, Sewing","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Native American' 'Multiracial' 'Black' 'White' 'Hispanic'
 'Middle Eastern' 'Asian' 'Pacific Islander']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",True,False,1
Ashton,Pacific Islander,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Black,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Pacific Islander' 'Native American' 'Multiracial' 'Black' 'White'
 'Hispanic' 'Middle Eastern' 'Asian']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Pacific Islander,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Multiracial,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Asian' 'Pacific Islander' 'Native American' 'Multiracial' 'Black'
 'White' 'Hispanic' 'Middle Eastern']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Pacific Islander,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Native American,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Middle Eastern' 'Asian' 'Pacific Islander' 'Native American'
 'Multiracial' 'Black' 'White' 'Hispanic']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Pacific Islander,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Pacific Islander,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Hispanic' 'Middle Eastern' 'Asian' 'Pacific Islander' 'Native American'
 'Multiracial' 'Black' 'White']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",True,False,1
Ashton,Pacific Islander,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Milan,3,Asian,Court Reporter,"Yoga, Scuba diving","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['White' 'Hispanic' 'Middle Eastern' 'Asian' 'Pacific Islander'
 'Native American' 'Multiracial' 'Black']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Pacific Islander,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Stevie,7,Multiracial,Registered Nurse,"Chess, Sewing","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Black' 'White' 'Hispanic' 'Middle Eastern' 'Asian' 'Pacific Islander'
 'Native American' 'Multiracial']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",False,False,1
Ashton,Native American,Industrial Psychologist,"Sewing, Scuba diving, Astronomy",Stevie,7,Native American,Registered Nurse,"Chess, Sewing","['Quinn', 'Chris', 'Sam', 'Milan', 'Micah', 'Phoenix', 'Bailey', 'Stevie']","['Multiracial' 'Black' 'White' 'Hispanic' 'Middle Eastern' 'Asian'
 'Pacific Islander' 'Native American']","['Real Estate Agent', 'Veterinarian', 'Event Planner', 'Court Reporter', 'Archaeologist', 'Environmental Scientist', 'Industrial Psychologist', 'Registered Nurse']","['Woodworking, Volunteering', 'Blogging, Astronomy', 'Hiking, Model building', 'Yoga, Scuba diving', 'Reading, Bird watching', 'Ice skating, Learning new languages', 'Photography, Candle making', 'Chess, Sewing']",True,False,1
